CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,date,C1M_School closing,C1M_Flag,C2M_Workplace closing,C2M_Flag,C3M_Cancel public events,C3M_Flag,C4M_Restrictions on gatherings,C4M_Flag,C5M_Close public transport,C5M_Flag,C6M_Stay at home requirements,C6M_Flag,C7M_Restrictions on internal movement,C7M_Flag,C8EV_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6M_Facial Coverings,H6M_Flag,H7_Vaccination policy,H7_Flag,H8M_Protection of elderly people,H8M_Flag,M1_Wildcard,V1_Vaccine Prioritisation (summary),V2A_Vaccine Availability (summary),V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V4_Mandatory Vaccination (summary),ConfirmedCases,ConfirmedDeaths,MajorityVaccinated,PopulationVaccinated,StringencyIndex_Average,StringencyIndex_Average_ForDisplay,GovernmentResponseIndex_Average,GovernmentResponseIndex_Average_ForDisplay,ContainmentHealthIndex_Average,ContainmentHealthIndex_Average_ForDisplay,EconomicSupportIndex,EconomicSupportIndex_ForDisplay
Germany,DEU,,,NAT_TOTAL,2021-1-19,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,0,2.00,0,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,2.00,1,2.00,1,,1,1,80+ yrs,80+ yrs,0,0,0,1,5,0,2052028,47622,NV,0.09,83.33,83.33,66.56,66.56,70.71,70.71,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-1-20,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,0,2.00,0,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,2.00,1,2.00,1,,1,1,80+ yrs,80+ yrs,0,0,0,1,5,0,2068002,48770,NV,0.15,83.33,83.33,66.56,66.56,70.71,70.71,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-1-21,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,0,2.00,0,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,2.00,1,2.00,1,,1,1,80+ yrs,80+ yrs,0,0,0,1,5,0,2088400,49783,NV,0.20,83.33,83.33,66.56,66.56,70.71,70.71,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-1-22,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,0,2.00,0,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,2.00,1,2.00,1,,1,1,80+ yrs,80+ yrs,0,0,0,1,5,0,2106262,50642,NV,0.24,83.33,83.33,66.56,66.56,70.71,70.71,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-1-23,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,0,2.00,0,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,2.00,1,2.00,1,,1,1,80+ yrs,80+ yrs,0,0,0,1,5,0,2122679,51521,NV,0.30,83.33,83.33,66.56,66.56,70.71,70.71,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-1-24,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,0,2.00,0,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,2.00,1,2.00,1,,1,1,80+ yrs,80+ yrs,0,0,0,1,5,0,2134936,51870,NV,0.32,83.33,83.33,66.56,66.56,70.71,70.71,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-1-25,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,0,2.00,0,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,2.00,1,2.00,1,,1,1,80+ yrs,80+ yrs,0,0,0,1,5,0,2141665,52087,NV,0.37,83.33,83.33,66.56,66.56,70.71,70.71,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-1-26,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,0,2.00,0,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,2.00,1,2.00,1,,1,1,80+ yrs,80+ yrs,0,0,0,1,5,0,2148077,52990,NV,0.43,83.33,83.33,66.56,66.56,70.71,70.71,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-1-27,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,0,2.00,0,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,2.00,1,2.00,1,,1,1,80+ yrs,80+ yrs,0,0,0,1,5,0,2161275,53972,NV,0.50,83.33,83.33,66.56,66.56,70.71,70.71,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-1-28,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,0,2.00,0,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,2.00,1,2.00,1,,1,1,80+ yrs,80+ yrs,0,0,0,1,5,0,2178828,54913,NV,0.55,83.33,83.33,66.56,66.56,70.71,70.71,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-1-29,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,0,2.00,0,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,2.00,1,2.00,1,,1,1,80+ yrs,80+ yrs,0,0,0,1,5,0,2192850,55752,NV,0.62,83.33,83.33,66.56,66.56,70.71,70.71,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-1-30,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,0,2.00,0,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,2.00,1,2.00,1,,1,1,80+ yrs,80+ yrs,0,0,0,1,5,0,2205171,56546,NV,0.68,83.33,83.33,66.56,66.56,70.71,70.71,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-1-31,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,0,2.00,0,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,2.00,1,2.00,1,,1,1,80+ yrs,80+ yrs,0,0,0,1,5,0,2216363,56945,NV,0.72,83.33,83.33,66.56,66.56,70.71,70.71,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-2-1,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,0,2.00,0,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,2.00,1,2.00,1,,1,1,80+ yrs,80+ yrs,0,0,0,1,5,0,2221971,57120,NV,0.80,83.33,83.33,66.56,66.56,70.71,70.71,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-2-2,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,0,2.00,0,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,2.00,1,2.00,1,,1,1,80+ yrs,80+ yrs,0,0,0,1,5,0,2228085,57981,NV,0.88,83.33,83.33,66.56,66.56,70.71,70.71,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-2-3,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,0,2.00,0,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,2.00,1,2.00,1,,1,1,80+ yrs,80+ yrs,0,0,0,1,5,0,2237790,58956,NV,1.00,83.33,83.33,66.56,66.56,70.71,70.71,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-2-4,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,0,2.00,0,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,2.00,1,2.00,1,,1,1,80+ yrs,80+ yrs,0,0,0,1,5,0,2252001,59742,NV,1.08,83.33,83.33,66.56,66.56,70.71,70.71,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-2-5,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,0,2.00,0,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,2.00,1,2.00,1,,1,1,80+ yrs,80+ yrs,0,0,0,1,5,0,2264909,60597,NV,1.18,83.33,83.33,66.56,66.56,70.71,70.71,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-2-6,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,0,2.00,0,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,2.00,1,2.00,1,,1,1,80+ yrs,80+ yrs,0,0,0,1,5,0,2275394,61286,NV,1.23,83.33,83.33,66.56,66.56,70.71,70.71,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-2-7,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,0,2.00,0,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,2.00,1,2.00,1,,1,1,80+ yrs,80+ yrs,0,0,0,1,5,0,2284010,61517,NV,1.27,83.33,83.33,66.56,66.56,70.71,70.71,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-2-8,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,0,2.00,0,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,2.00,1,2.00,1,,1,1,80+ yrs,80+ yrs,0,0,0,1,5,0,2288545,61675,NV,1.33,83.33,83.33,66.56,66.56,70.71,70.71,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-2-9,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,0,2.00,0,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,2.00,1,2.00,1,,1,1,80+ yrs,80+ yrs,0,0,0,1,5,0,2291924,62156,NV,1.42,83.33,83.33,66.56,66.56,70.71,70.71,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-2-10,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,0,2.00,0,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,2.00,1,2.00,1,,1,1,80+ yrs,80+ yrs,0,0,0,1,5,0,2299996,62969,NV,1.52,83.33,83.33,66.56,66.56,70.71,70.71,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-2-11,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,0,2.00,0,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,2.00,1,2.00,1,,1,1,80+ yrs,80+ yrs,0,0,0,1,5,0,2310233,63635,NV,1.60,83.33,83.33,66.56,66.56,70.71,70.71,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-2-12,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,0,2.00,0,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,2.00,1,2.00,1,,1,1,80+ yrs,80+ yrs,0,0,0,1,5,0,2320093,64191,NV,1.69,83.33,83.33,66.56,66.56,70.71,70.71,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-2-13,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,0,2.00,0,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,2.00,1,2.00,1,,1,1,80+ yrs,80+ yrs,0,0,0,1,5,0,2328447,64742,NV,1.74,83.33,83.33,66.56,66.56,70.71,70.71,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-2-14,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,0,2.00,0,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,2.00,1,2.00,1,,1,1,80+ yrs,80+ yrs,0,0,0,1,5,0,2334561,64960,NV,1.78,83.33,83.33,66.56,66.56,70.71,70.71,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-2-15,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,0,2.00,0,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,2.00,1,2.00,1,,1,1,80+ yrs,80+ yrs,0,0,0,1,5,0,2338987,65076,NV,1.84,83.33,83.33,66.56,66.56,70.71,70.71,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-2-16,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,0,2.00,0,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,2.00,1,2.00,1,,1,1,80+ yrs,80+ yrs,0,0,0,1,5,0,2342843,65604,NV,1.91,83.33,83.33,66.56,66.56,70.71,70.71,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-2-17,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,0,2.00,0,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,2.00,1,2.00,1,,1,1,80+ yrs,80+ yrs,0,0,0,1,5,0,2350399,66164,NV,1.98,83.33,83.33,66.56,66.56,70.71,70.71,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-2-18,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,0,2.00,0,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,2.00,1,2.00,1,,1,1,80+ yrs,80+ yrs,0,0,0,1,5,0,2360606,66698,NV,2.04,83.33,83.33,66.56,66.56,70.71,70.71,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-2-19,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,0,2.00,0,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,2.00,1,2.00,1,,1,1,80+ yrs,80+ yrs,0,0,0,1,5,0,2369719,67206,NV,2.11,83.33,83.33,66.56,66.56,70.71,70.71,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-2-20,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,0,2.00,0,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,2.00,1,2.00,1,,1,1,80+ yrs,80+ yrs,0,0,0,1,5,0,2378883,67696,NV,2.15,83.33,83.33,66.56,66.56,70.71,70.71,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-2-21,3.00,1,3.00,1,2.00,1,4.00,1,1.00,1,2.00,0,2.00,0,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,2.00,1,2.00,1,,1,1,80+ yrs,80+ yrs,0,0,0,1,5,0,2386559,67841,NV,2.19,83.33,83.33,66.56,66.56,70.71,70.71,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-2-22,3.00,0,3.00,1,2.00,1,4.00,1,1.00,1,2.00,0,2.00,0,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,2.00,1,2.00,1,,1,1,80+ yrs,80+ yrs,0,0,0,1,5,0,2390928,67903,NV,2.26,81.48,81.48,65.52,65.52,69.52,69.52,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-2-23,3.00,0,3.00,1,2.00,1,4.00,1,1.00,1,2.00,0,2.00,0,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,2.00,1,2.00,1,,1,1,80+ yrs,80+ yrs,0,0,0,1,5,0,2394811,68318,NV,2.33,81.48,81.48,65.52,65.52,69.52,69.52,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-2-24,3.00,0,3.00,1,2.00,1,4.00,1,1.00,1,2.00,0,2.00,0,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,3.00,1,2.00,1,,1,1,80+ yrs,80+ yrs,0,1,0,1,5,0,2402818,68740,NV,2.40,81.48,81.48,66.77,66.77,70.95,70.95,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-2-25,3.00,0,3.00,1,2.00,1,4.00,1,1.00,1,2.00,0,2.00,0,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,3.00,1,2.00,1,,1,1,80+ yrs,80+ yrs,0,1,0,1,5,0,2414687,69125,NV,2.47,81.48,81.48,66.77,66.77,70.95,70.95,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-2-26,3.00,0,3.00,1,2.00,1,4.00,1,1.00,1,2.00,0,2.00,0,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,3.00,1,2.00,1,,1,1,80+ yrs,80+ yrs,0,1,0,1,5,0,2424684,69519,NV,2.55,81.48,81.48,66.77,66.77,70.95,70.95,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-2-27,3.00,0,3.00,1,2.00,1,4.00,1,1.00,1,2.00,0,2.00,0,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,3.00,1,2.00,1,,1,1,80+ yrs,80+ yrs,0,1,0,1,5,0,2434446,69888,NV,2.60,81.48,81.48,66.77,66.77,70.95,70.95,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-2-28,3.00,0,3.00,1,2.00,1,4.00,1,1.00,1,2.00,0,2.00,0,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,3.00,1,2.00,1,,1,1,80+ yrs,80+ yrs,0,1,0,1,5,0,2442336,70045,NV,2.63,81.48,81.48,66.77,66.77,70.95,70.95,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-3-1,3.00,0,2.00,1,2.00,1,4.00,1,1.00,1,2.00,0,2.00,0,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,3.00,1,2.00,1,,1,1,80+ yrs,80+ yrs,0,1,0,1,5,0,2447068,70105,NV,2.69,77.78,77.78,64.69,64.69,68.57,68.57,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-3-2,3.00,0,2.00,1,2.00,1,4.00,1,1.00,1,2.00,0,2.00,0,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,3.00,1,2.00,1,,1,1,80+ yrs,80+ yrs,0,1,0,1,5,0,2451011,70463,NV,2.75,77.78,77.78,64.69,64.69,68.57,68.57,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-3-3,3.00,0,2.00,1,2.00,1,4.00,1,1.00,1,2.00,0,2.00,0,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,3.00,1,2.00,1,,1,1,80+ yrs,80+ yrs,0,1,0,1,5,0,2460030,70881,NV,2.84,77.78,77.78,64.69,64.69,68.57,68.57,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-3-4,3.00,0,2.00,1,2.00,1,4.00,1,1.00,1,2.00,0,2.00,0,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,3.00,1,2.00,1,,1,1,70-74 yrs,70-74 yrs,1,1,0,1,5,0,2471942,71240,NV,2.91,77.78,77.78,64.69,64.69,68.57,68.57,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-3-5,3.00,0,2.00,1,2.00,1,4.00,1,1.00,1,2.00,0,2.00,0,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,3.00,1,2.00,1,,1,1,70-74 yrs,70-74 yrs,1,1,0,1,5,0,2482522,71504,NV,3.00,77.78,77.78,64.69,64.69,68.57,68.57,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-3-6,3.00,0,2.00,1,2.00,1,4.00,1,1.00,1,2.00,0,2.00,0,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,3.00,1,2.00,1,,1,1,70-74 yrs,70-74 yrs,1,1,0,1,5,0,2492079,71804,NV,3.05,77.78,77.78,64.69,64.69,68.57,68.57,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-3-7,3.00,0,2.00,1,2.00,1,4.00,1,1.00,1,2.00,0,2.00,0,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,3.00,1,2.00,1,,1,1,70-74 yrs,70-74 yrs,1,1,0,1,5,0,2500182,71900,NV,3.09,77.78,77.78,64.69,64.69,68.57,68.57,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-3-8,3.00,0,2.00,1,2.00,1,4.00,1,1.00,1,2.00,0,2.00,0,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,3.00,1,2.00,1,,1,1,70-74 yrs,70-74 yrs,1,1,0,1,5,0,2505193,71934,NV,3.16,77.78,77.78,64.69,64.69,68.57,68.57,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-3-9,3.00,0,2.00,1,2.00,1,4.00,1,1.00,1,2.00,0,2.00,0,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,3.00,1,2.00,1,,1,1,70-74 yrs,70-74 yrs,1,1,0,1,5,0,2509445,72189,NV,3.22,77.78,77.78,64.69,64.69,68.57,68.57,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-3-10,3.00,0,2.00,1,2.00,1,4.00,1,1.00,1,2.00,0,2.00,0,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,3.00,1,2.00,1,,1,1,70-74 yrs,70-74 yrs,1,1,0,1,5,0,2518591,72489,NV,3.30,77.78,77.78,64.69,64.69,68.57,68.57,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-3-11,3.00,0,2.00,1,2.00,1,4.00,1,1.00,1,2.00,0,2.00,0,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,3.00,1,2.00,1,,1,1,70-74 yrs,70-74 yrs,1,1,0,1,5,0,2532947,72810,NV,3.38,77.78,77.78,64.69,64.69,68.57,68.57,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-3-12,3.00,0,2.00,1,2.00,1,4.00,1,1.00,1,2.00,0,2.00,0,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,3.00,1,2.00,1,,1,1,70-74 yrs,70-74 yrs,1,1,0,1,5,0,2545781,73062,NV,3.46,77.78,77.78,64.69,64.69,68.57,68.57,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-3-13,3.00,0,2.00,1,2.00,1,4.00,1,1.00,1,2.00,0,2.00,0,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,3.00,1,2.00,1,,1,1,70-74 yrs,70-74 yrs,1,1,0,1,5,0,2558455,73301,NV,3.52,77.78,77.78,64.69,64.69,68.57,68.57,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-3-14,3.00,0,2.00,1,2.00,1,4.00,1,1.00,1,2.00,0,2.00,0,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,3.00,1,2.00,1,,1,1,70-74 yrs,70-74 yrs,1,1,0,1,5,0,2569245,73371,NV,3.57,77.78,77.78,64.69,64.69,68.57,68.57,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-3-15,3.00,0,2.00,1,2.00,1,4.00,1,1.00,1,2.00,0,2.00,0,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,3.00,1,2.00,1,,1,1,70-74 yrs,70-74 yrs,1,1,0,1,5,0,2575849,73418,NV,3.64,77.78,77.78,64.69,64.69,68.57,68.57,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-3-16,3.00,0,2.00,1,2.00,1,4.00,1,1.00,1,2.00,0,2.00,0,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,3.00,1,2.00,1,,1,1,70-74 yrs,70-74 yrs,1,1,0,1,5,0,2581329,73656,NV,3.72,77.78,77.78,64.69,64.69,68.57,68.57,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-3-17,3.00,0,2.00,1,2.00,1,4.00,1,1.00,1,2.00,0,2.00,0,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,3.00,1,2.00,1,,1,1,70-74 yrs,70-74 yrs,1,1,0,1,5,0,2594764,73905,NV,3.82,77.78,77.78,64.69,64.69,68.57,68.57,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-3-18,3.00,0,2.00,1,2.00,1,4.00,1,1.00,1,2.00,0,2.00,0,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,3.00,1,2.00,1,,1,1,70-74 yrs,70-74 yrs,1,1,0,1,5,0,2612268,74132,NV,3.91,77.78,77.78,64.69,64.69,68.57,68.57,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-3-19,3.00,0,2.00,1,2.00,1,4.00,1,1.00,1,2.00,0,2.00,0,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,3.00,1,2.00,1,,1,1,70-74 yrs,70-74 yrs,1,1,0,1,5,0,2629750,74358,NV,4.01,77.78,77.78,64.69,64.69,68.57,68.57,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-3-20,3.00,0,2.00,1,2.00,1,4.00,1,1.00,1,2.00,0,1.00,1,3.00,2.00,0,0.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,2.00,1,3.00,1,2.00,1,,1,1,70-74 yrs,70-74 yrs,1,1,0,1,5,0,2645783,74565,NV,4.07,75.00,75.00,67.29,67.29,71.55,71.55,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-3-21,3.00,0,2.00,1,2.00,1,4.00,1,1.00,1,2.00,0,1.00,1,3.00,2.00,0,0.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,2.00,1,3.00,1,2.00,1,,1,1,70-74 yrs,70-74 yrs,1,1,0,1,5,0,2659516,74664,NV,4.12,75.00,75.00,67.29,67.29,71.55,71.55,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2021-3-22,3.00,0,2.00,1,2.00,1,4.00,1,1.00,1,2.00,0,1.00,1,3.00,2.00,0,0.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,2.00,1,3.00,1,2.00,1,,1,1,70-74 yrs,70-74 yrs,1,1,0,1,5,0,2667225,74714,NV,4.21,75.00,75.00,67.29,67.29,71.55,71.55,37.50,37.50
